scenario,target_year,source_year,variant,xc_factor,h_ext,n,from_age,random_seed,age,survival
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,26,0.991813
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,27,0.99148
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,28,0.991172
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,29,0.990825
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,30,0.990512
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,31,0.990167
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,32,0.989836
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,33,0.989505
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,34,0.989167
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,35,0.988862
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,36,0.988515
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,37,0.988166
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,38,0.987801
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,39,0.987461
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,40,0.987055
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,41,0.986693
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,42,0.986269
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,43,0.985865
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,44,0.985416
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,45,0.984941
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,46,0.984484
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,47,0.983996
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,48,0.983461
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,49,0.982904
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,50,0.982314
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,51,0.981612
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,52,0.980833
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,53,0.980032
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,54,0.979146
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,55,0.978166
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,56,0.977105
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,57,0.975887
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,58,0.974443
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,59,0.972825
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,60,0.971001
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,61,0.968974
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,62,0.966624
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,63,0.963926
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,64,0.96093
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,65,0.957423
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,66,0.953425
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,67,0.948699
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,68,0.943337
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,69,0.937256
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,70,0.930117
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,71,0.921993
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,72,0.912961
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,73,0.902384
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,74,0.890585
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,75,0.876873
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,76,0.861327
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,77,0.843854
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,78,0.824242
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,79,0.802695
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,80,0.778544
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,81,0.751806
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,82,0.722189
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,83,0.689988
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,84,0.655129
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,85,0.617918
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,86,0.578507
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,87,0.536671
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,88,0.492846
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,89,0.448418
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,90,0.403315
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,91,0.358169
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,92,0.313541
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,93,0.270207
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,94,0.228829
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,95,0.19054
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,96,0.155387
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,97,0.124425
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,98,0.097141
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,99,0.074052
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,100,0.054828
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,101,0.039615
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,102,0.027628
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,103,0.018712
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,104,0.012272
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,105,0.007775
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,106,0.004729
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,107,0.002772
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,108,0.001525
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,109,0.000798
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,110,0.000398
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,111,0.000186
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,112,8.7e-05
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,113,3.1e-05
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,114,1e-05
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,115,8e-06
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,116,3e-06
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,117,2e-06
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,118,1e-06
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,119,0.0
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,120,0.0
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,0,1.0
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,1,0.999719
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,2,0.999435
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,3,0.999148
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,4,0.998861
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,5,0.998566
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,6,0.998296
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,7,0.998003
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,8,0.997733
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,9,0.997436
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,10,0.997154
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,11,0.996876
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,12,0.996604
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,13,0.996323
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,14,0.996001
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,15,0.995699
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,16,0.995389
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,17,0.995073
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,18,0.994738
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,19,0.994447
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,20,0.994142
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,21,0.993822
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,22,0.993547
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,23,0.993226
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,24,0.992964
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,25,0.992627
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,26,0.99231
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,27,0.992024
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,28,0.991715
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,29,0.991394
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,30,0.991096
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,31,0.99078
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,32,0.990432
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,33,0.990118
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,34,0.989796
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,35,0.989468
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,36,0.989155
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,37,0.988815
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,38,0.988452
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,39,0.988092
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,40,0.987675
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,41,0.987293
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,42,0.986901
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,43,0.986523
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,44,0.986149
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,45,0.985707
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,46,0.985244
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,47,0.984777
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,48,0.984252
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,49,0.983691
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,50,0.983095
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,51,0.982427
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,52,0.98175
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,53,0.980956
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,54,0.980141
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,55,0.979086
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,56,0.977969
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,57,0.976818
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,58,0.975496
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,59,0.973905
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,60,0.972116
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,61,0.970075
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,62,0.967717
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,63,0.965044
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,64,0.962101
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,65,0.958637
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,66,0.954489
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,67,0.949789
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,68,0.944326
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,69,0.938158
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,70,0.931107
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,71,0.923093
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,72,0.91395
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,73,0.903375
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,74,0.891408
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,75,0.877655
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,76,0.862193
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,77,0.844647
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,78,0.825048
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,79,0.803305
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,80,0.779165
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,81,0.752222
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,82,0.72301
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,83,0.690561
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,84,0.655695
linear,2050,2019,high,1.110627015825068,0.0002926627194904,1000000,0,741724051,85,0.61846
